student_id,registered_month,registered_day,country,asked_question,engaged_lessons,engaged_quiz,engaged_exams,total_minutes_watched,average_rating_given,rating_count,quizzes_taken,quiz_questions_answered,correct_quiz_answers,subscribed
286899,8,17,MA,0,0,0,0,0,4.75,0,15,21,21,0
286891,8,17,IN,0,0,0,0,0,4.75,0,0,0,0,0
287228,8,19,AE,0,0,0,0,0,4.75,0,0,0,0,0
287510,8,21,EG,0,0,0,0,0,4.75,0,0,0,0,0
288243,8,27,US,0,0,0,0,0,4.75,0,0,0,0,0
288517,8,29,AZ,0,0,0,0,0,4.75,0,0,0,0,0
290215,9,11,NL,0,0,0,0,0,4.75,0,0,0,0,0
290479,9,13,IN,0,0,0,0,0,4.75,0,0,0,0,0
290470,9,13,US,0,0,0,0,0,4.75,0,0,0,0,0
259557,1,7,IN,0,0,0,0,0,4.75,0,2,2,2,0
291922,9,24,IN,0,0,0,0,0,4.75,0,0,0,0,0
292738,9,30,US,0,0,0,0,0,4.75,0,0,0,0,0
292799,10,1,EG,0,0,0,0,0,4.75,0,1,3,3,0
260921,1,19,CA,0,0,0,0,0,4.75,0,0,0,0,0
261451,1,24,US,0,0,0,0,0,4.75,0,0,0,0,0
293811,10,8,MA,0,0,0,0,0,4.75,0,2,2,2,0
294146,10,10,PT,0,0,0,0,0,4.75,0,0,0,0,0
294175,10,10,TN,0,0,0,0,0,4.75,0,0,0,0,0
262398,2,2,US,0,0,0,0,0,4.75,0,0,0,0,0
262582,2,3,BD,0,0,0,0,0,4.75,0,0,0,0,0
263775,2,15,PL,0,0,0,0,0,4.75,0,0,0,0,0
265338,2,28,SD,0,0,0,0,0,4.75,0,0,0,0,0
265657,3,2,IN,0,0,0,0,0,4.75,0,2,2,2,0
265838,3,4,DE,0,1,0,1,118.5,5,1,0,0,0,0
267549,3,16,US,0,0,0,0,0,4.75,0,0,0,0,0
268395,3,23,AR,0,0,0,0,0,4.75,0,0,0,0,0
270185,4,9,GB,0,0,0,0,0,4.75,0,0,0,0,0
271406,4,20,BR,0,0,0,0,0,4.75,0,0,0,0,0
271956,4,26,IN,0,0,0,0,0,4.75,0,0,0,0,0
274372,5,18,BE,0,1,0,0,22.2,4.75,0,0,0,0,0
274530,5,20,NL,0,0,0,0,0,4.75,0,1,2,2,0
274690,5,22,IN,0,0,0,0,0,4.75,0,2,2,2,0
274831,5,23,EG,0,0,0,0,0,4.75,0,0,0,0,0
275131,5,26,GB,0,0,0,0,0,4.75,0,0,0,0,0
275837,6,2,GB,0,0,0,0,0,4.75,0,0,0,0,0
278182,6,17,US,0,0,0,0,0,4.75,0,0,0,0,0
279605,6,28,IN,0,0,0,0,0,4.75,0,0,0,0,0
279933,7,1,PS,0,0,0,0,0,4.75,0,0,0,0,0
283442,8,1,FR,0,0,0,0,0,4.75,0,0,0,0,0
283443,8,1,HU,0,0,0,0,0,4.75,0,0,0,0,0
284456,8,8,MU,0,0,0,0,0,4.75,0,0,0,0,0
284526,8,9,FR,0,0,0,0,0,4.75,0,0,0,0,0
284992,8,11,NG,0,0,0,0,0,4.75,0,0,0,0,0
287306,8,19,EG,0,1,0,1,97.7,4.75,0,0,0,0,0
287871,8,24,ZA,0,0,0,0,0,4.75,0,0,0,0,0
289117,9,2,IN,0,0,0,0,0,4.75,0,0,0,0,0
289342,9,3,US,0,0,0,0,0,4.75,0,0,0,0,0
289295,9,3,IN,0,0,0,0,0,4.75,0,0,0,0,0
259172,1,4,IN,0,0,0,0,0,4.75,0,1,2,0,0
259856,1,9,EG,0,0,0,0,0,4.75,0,0,0,0,0
260243,1,13,TR,0,0,0,0,0,4.75,0,0,0,0,0
292496,9,29,ZA,0,1,1,1,173.8,5,2,9,16,16,1
261095,1,20,QA,0,0,0,0,0,4.75,0,0,0,0,0
294118,10,10,TG,0,0,0,0,0,4.75,0,2,6,6,0
262466,2,3,IN,0,0,0,0,0,4.75,0,0,0,0,0
295080,10,17,IN,0,0,0,0,0,4.75,0,15,21,18,0
295147,10,18,BD,0,0,0,0,0,4.75,0,2,2,2,0
263555,2,13,NG,0,0,0,0,0,4.75,0,0,0,0,0
264080,2,18,US,0,0,0,0,0,4.75,0,0,0,0,0
264980,2,25,TR,0,0,0,0,0,4.75,0,2,2,2,0
267259,3,14,IL,0,0,0,0,0,4.75,0,0,0,0,0
267608,3,16,US,0,0,0,0,0,4.75,0,0,0,0,0
268071,3,20,ID,0,0,0,0,0,4.75,0,0,0,0,0
268485,3,24,SG,0,1,1,1,1259.2,4.75,0,23,35,30,0
269567,4,4,ID,0,0,0,0,0,4.75,0,0,0,0,0
270768,4,14,IN,0,0,0,0,0,4.75,0,0,0,0,0
271382,4,20,IN,0,0,0,0,0,4.75,0,0,0,0,0
275280,5,28,IN,0,0,0,0,0,4.75,0,0,0,0,0
275531,5,31,MX,0,0,0,0,0,4.75,0,0,0,0,0
275512,5,31,BA,0,0,0,0,0,4.75,0,0,0,0,0
276283,6,3,EG,0,0,0,0,0,4.75,0,0,0,0,0
278359,6,19,EG,0,0,0,0,0,4.75,0,0,0,0,0
279868,6,30,IQ,0,0,0,0,0,4.75,0,0,0,0,0
281070,7,11,VN,0,0,0,0,0,4.75,0,0,0,0,0
281124,7,11,IN,0,0,0,0,0,4.75,0,0,0,0,0
283101,7,30,KE,0,0,0,0,0,4.75,0,0,0,0,0
284267,8,7,IN,0,0,0,0,0,4.75,0,0,0,0,0
285104,8,12,IN,0,0,0,0,0,4.75,0,0,0,0,0
285025,8,12,DZ,0,0,0,0,0,4.75,0,0,0,0,0
287638,8,22,ES,0,0,0,0,0,4.75,0,0,0,0,0
287622,8,22,IN,0,0,0,0,0,4.75,0,0,0,0,0
287819,8,24,SG,0,0,0,0,0,4.75,0,0,0,0,0
288132,8,26,BG,0,0,0,0,0,4.75,0,0,0,0,0
288782,8,30,DE,0,1,1,1,213.6,4.75,0,24,26,26,1
289053,9,1,NG,0,0,0,0,0,4.75,0,0,0,0,0
289282,9,3,IL,0,0,0,0,0,4.75,0,0,0,0,0
260035,1,11,NL,0,0,0,0,0,4.75,0,0,0,0,0
292058,9,25,US,0,0,0,0,0,4.75,0,0,0,0,0
292162,9,27,EG,0,0,0,0,0,4.75,0,0,0,0,0
260966,1,19,EG,0,0,0,0,0,4.75,0,0,0,0,0
294171,10,10,BE,0,0,0,0,0,4.75,0,0,0,0,0
294235,10,11,IN,0,0,0,0,0,4.75,0,0,0,0,0
294471,10,12,NG,0,0,0,0,0,4.75,0,0,0,0,0
261990,1,30,US,0,1,1,0,10.5,4.75,0,1,1,0,1
262218,2,1,EG,0,0,0,0,0,4.75,0,0,0,0,0
262553,2,3,BD,0,0,0,0,0,4.75,0,0,0,0,0
263248,2,10,CN,0,0,0,0,0,4.75,0,0,0,0,0
264439,2,21,IN,0,1,1,0,34.3,4.75,0,1,3,3,0
264417,2,21,AT,0,1,0,0,5.3,4.75,0,0,0,0,1
266908,3,12,US,0,0,0,0,0,4.75,0,0,0,0,0
267104,3,13,IN,0,0,0,0,0,4.75,0,0,0,0,0
269418,4,2,GB,0,0,0,0,0,4.75,0,0,0,0,0
269997,4,7,GB,0,0,0,0,0,4.75,0,1,1,1,0
270441,4,11,GH,0,0,0,0,0,4.75,0,0,0,0,0
271107,4,17,GH,0,1,1,1,43.8,4.75,0,7,10,5,0
271155,4,18,IN,0,0,0,0,0,4.75,0,3,3,3,0
273936,5,14,US,0,1,1,0,204.8,4.75,0,19,42,42,1
276551,6,4,IN,0,0,0,0,0,4.75,0,0,0,0,0
277540,6,12,EG,0,0,0,0,0,4.75,0,0,0,0,0
278832,6,21,AE,0,0,0,0,0,4.75,0,0,0,0,0
281753,7,16,US,0,1,1,1,3192.2,4.75,0,163,275,275,1
282349,7,22,CM,0,0,0,0,0,4.75,0,0,0,0,0
282791,7,27,SA,0,1,1,1,57.4,4.75,0,9,12,12,1
282994,7,29,IN,0,0,0,0,0,4.75,0,0,0,0,0
284027,8,5,ES,0,1,0,0,0.9,4.75,0,0,0,0,0
286220,8,15,PE,0,0,0,0,0,4.75,0,0,0,0,0
286366,8,16,KH,0,0,0,0,0,4.75,0,0,0,0,0
286423,8,16,NG,0,0,0,0,0,4.75,0,0,0,0,0
288080,8,25,EG,0,0,0,0,0,4.75,0,0,0,0,0
259535,1,6,DE,0,0,0,0,0,4.75,0,0,0,0,0
291528,9,21,PH,0,1,1,0,3,4.75,0,18,36,34,0
291754,9,22,PK,0,0,0,0,0,4.75,0,0,0,0,0
291923,9,24,FR,0,0,0,0,0,4.75,0,4,7,3,0
260891,1,18,US,1,1,1,1,467.5,4.75,0,26,56,47,1
292772,10,1,ZW,0,0,0,0,0,4.75,0,0,0,0,0
293140,10,3,DE,0,0,0,0,0,4.75,0,0,0,0,0
293189,10,4,NO,0,0,0,0,0,4.75,0,0,0,0,0
261672,1,26,CA,0,0,0,0,0,4.75,0,0,0,0,0
261923,1,29,TR,0,0,0,0,0,4.75,0,0,0,0,0
294423,10,12,DE,0,0,0,0,0,4.75,0,0,0,0,0
262427,2,3,IN,0,0,0,0,0,4.75,0,1,1,1,0
295324,10,19,BR,0,0,0,0,0,4.75,0,7,10,10,0
263690,2,14,BR,0,1,1,1,3250.9,4,6,174,287,287,1
264022,2,17,US,0,0,0,0,0,4.75,0,0,0,0,0
264191,2,19,EG,0,0,0,0,0,4.75,0,0,0,0,0
265054,2,26,ES,0,0,0,0,0,4.75,0,0,0,0,0
265441,3,1,IN,0,0,0,0,0,4.75,0,0,0,0,0
265493,3,1,IN,0,0,0,0,0,4.75,0,0,0,0,0
265705,3,3,US,0,0,0,0,0,4.75,0,1,1,1,0
268526,3,25,US,0,0,0,0,0,4.75,0,0,0,0,0
269030,3,30,MX,0,1,1,1,97.7,4.75,0,11,18,18,1
269398,4,2,BG,0,0,0,0,0,4.75,0,0,0,0,0
269784,4,6,US,0,0,0,0,0,4.75,0,0,0,0,0
270097,4,8,EG,0,0,0,0,0,4.75,0,0,0,0,0
271793,4,24,TW,0,0,0,0,0,4.75,0,0,0,0,0
271773,4,24,GB,0,0,0,0,0,4.75,0,0,0,0,0
275672,6,1,US,0,0,0,0,0,4.75,0,0,0,0,0
278886,6,22,SA,0,1,1,0,6.9,4.75,0,1,2,1,0
280584,7,6,SA,0,0,0,0,0,4.75,0,0,0,0,0
281897,7,17,NZ,0,0,0,0,0,4.75,0,0,0,0,0
282673,7,26,IN,0,0,0,0,0,4.75,0,0,0,0,0
283650,8,3,JP,0,0,0,0,0,4.75,0,7,10,10,0
283849,8,4,KE,0,0,0,0,0,4.75,0,0,0,0,0
284802,8,11,IN,0,0,0,0,0,4.75,0,3,10,5,0
284948,8,11,IN,0,0,0,0,0,4.75,0,0,0,0,0
285963,8,15,EG,0,1,0,0,0.3,4.75,0,2,7,7,0
287826,8,24,UZ,0,0,0,0,0,4.75,0,0,0,0,0
290019,9,9,AU,0,0,0,0,0,4.75,0,0,0,0,0
290410,9,12,US,0,1,0,1,8,4.75,0,0,0,0,0
291091,9,17,EG,0,0,0,0,0,4.75,0,0,0,0,0
260345,1,14,MX,1,1,1,1,4258.8,5,5,172,219,211,1
260977,1,19,IE,0,1,1,1,385.9,4.75,0,42,63,59,1
261227,1,22,AU,0,1,0,0,162.2,4.75,0,0,0,0,1
295362,10,19,IN,0,0,0,0,0,4.75,0,0,0,0,0
264576,2,22,MY,0,0,0,0,0,4.75,0,0,0,0,0
264553,2,22,BD,0,0,0,0,0,4.75,0,0,0,0,0
265228,2,27,US,0,0,0,0,0,4.75,0,0,0,0,0
265226,2,27,GB,0,0,0,0,0,4.75,0,0,0,0,0
265736,3,3,VN,0,0,0,0,0,4.75,0,8,11,11,0
266121,3,6,FI,0,1,0,0,21,4.75,0,0,0,0,0
266365,3,8,AZ,0,0,0,0,0,4.75,0,0,0,0,0
268324,3,22,KE,0,1,0,0,4,4.75,0,0,0,0,0
269816,4,6,IN,0,0,0,0,0,4.75,0,0,0,0,0
270662,4,13,IN,0,0,0,0,0,4.75,0,0,0,0,0
271471,4,21,IN,0,0,0,0,0,4.75,0,0,0,0,0
273239,5,8,IE,0,0,0,0,0,4.75,0,0,0,0,0
273555,5,11,NG,0,0,0,0,0,4.75,0,0,0,0,0
273948,5,14,EG,0,0,0,0,0,4.75,0,0,0,0,0
274479,5,19,IN,0,0,0,0,0,4.75,0,2,2,2,0
275713,6,1,NG,0,0,0,0,0,4.75,0,1,1,1,0
277368,6,11,US,0,0,0,0,0,4.75,0,0,0,0,0
278336,6,18,MX,0,0,0,0,0,4.75,0,0,0,0,0
279227,6,25,MA,0,0,0,0,0,4.75,0,0,0,0,0
279750,6,29,US,0,0,0,0,0,4.75,0,0,0,0,0
281435,7,13,NG,0,0,0,0,0,4.75,0,0,0,0,0
281463,7,14,IN,0,0,0,0,0,4.75,0,0,0,0,0
282069,7,19,TR,0,0,0,0,0,4.75,0,0,0,0,0
282632,7,26,IN,0,0,0,0,0,4.75,0,0,0,0,0
283712,8,3,SG,0,0,0,0,0,4.75,0,0,0,0,0
283696,8,3,AZ,0,1,1,1,1103.3,4.5,2,72,130,124,1
283899,8,4,ID,0,0,0,0,0,4.75,0,0,0,0,0
286695,8,16,DE,0,0,0,1,0,4.75,0,7,10,10,0
286277,8,16,GH,0,0,0,0,0,4.75,0,0,0,0,0
287602,8,22,CA,0,0,0,0,0,4.75,0,7,10,10,0
287749,8,23,AZ,0,0,0,0,0,4.75,0,6,9,9,0
288345,8,27,TR,0,1,1,1,2157.1,5,10,169,297,284,1
289301,9,3,ES,0,0,0,0,0,4.75,0,0,0,0,0
289461,9,5,BE,0,0,0,0,0,4.75,0,0,0,0,0
291429,9,20,EG,0,0,0,0,0,4.75,0,0,0,0,0
259742,1,8,TN,0,0,0,0,0,4.75,0,0,0,0,0
260291,1,13,US,0,1,1,1,278,4.75,0,14,24,24,1
292436,9,28,MX,0,1,1,1,256.1,5,1,13,23,12,1
292977,10,2,DE,0,0,0,0,0,4.75,0,0,0,0,0
261734,1,27,US,0,0,0,0,0,4.75,0,0,0,0,0
261750,1,27,CA,0,1,1,1,271.8,4.75,0,44,79,67,0
268141,3,20,EG,0,0,0,0,0,4.75,0,0,0,0,0
268689,3,27,PH,0,1,0,0,3.7,4.75,0,0,0,0,0
269033,3,30,AE,0,0,0,0,0,4.75,0,0,0,0,0
269301,4,1,US,0,0,0,0,0,4.75,0,0,0,0,0
269677,4,5,EG,0,0,0,0,0,4.75,0,0,0,0,0
269810,4,6,IN,0,0,0,0,0,4.75,0,0,0,0,0
270517,4,12,US,0,0,0,0,0,4.75,0,0,0,0,1
276822,6,6,EG,0,0,0,0,0,4.75,0,0,0,0,0
277277,6,10,KE,0,0,0,0,0,4.75,0,0,0,0,0
277980,6,16,NG,0,0,0,0,0,4.75,0,0,0,0,0
278891,6,22,NL,0,0,0,0,0,4.75,0,1,1,1,0
279486,6,27,EG,0,0,0,0,0,4.75,0,0,0,0,0
280096,7,2,IT,0,0,0,0,0,4.75,0,0,0,0,0
280395,7,5,NL,0,0,0,0,0,4.75,0,0,0,0,0
281410,7,13,IN,0,0,0,0,0,4.75,0,0,0,0,0
282382,7,23,LK,0,1,0,1,42.5,4.75,0,0,0,0,0
282641,7,26,GB,0,0,0,0,0,4.75,0,0,0,0,0
282833,7,28,US,0,1,0,0,1,4.75,0,0,0,0,1
284953,8,11,CO,0,0,0,0,0,4.75,0,0,0,0,0
286174,8,15,EG,0,0,0,0,0,4.75,0,0,0,0,0
287732,8,23,BY,0,0,0,0,0,4.75,0,0,0,0,0
287874,8,24,IN,0,0,0,0,0,4.75,0,0,0,0,0
287991,8,25,BG,0,0,0,0,0,4.75,0,0,0,0,0
290380,9,12,VN,0,0,0,0,0,4.75,0,0,0,0,0
290515,9,13,IN,0,0,0,0,0,4.75,0,0,0,0,0
290807,9,15,EG,0,0,0,0,0,4.75,0,0,0,0,0
259186,1,4,CA,0,0,0,0,0,4.75,0,0,0,0,0
291121,9,18,IN,1,1,1,0,18.4,4.75,0,3,5,5,0
292790,10,1,LK,0,0,0,0,0,4.75,0,0,0,0,0
260949,1,19,US,0,0,0,0,0,4.75,0,0,0,0,0
261567,1,25,DE,0,1,1,1,1082.4,4.75,0,105,175,123,1
294158,10,10,IN,0,0,0,0,0,4.75,0,0,0,0,0
261895,1,28,DZ,0,0,0,0,0,4.75,0,5,8,7,0
262196,2,1,US,0,0,0,0,0,4.75,0,2,2,2,0
262564,2,3,US,0,0,0,0,0,4.75,0,0,0,0,0
295150,10,18,UZ,0,0,0,0,0,4.75,0,0,0,0,0
265103,2,26,NZ,0,0,0,0,0,4.75,0,0,0,0,0
267490,3,16,ID,0,0,0,0,0,4.75,0,0,0,0,0
268072,3,20,TR,0,0,0,0,0,4.75,0,0,0,0,0
272027,4,26,US,0,0,0,0,0,4.75,0,0,0,0,1
272921,5,5,PK,0,0,0,0,0,4.75,0,0,0,0,0
276621,6,5,IN,0,0,0,0,0,4.75,0,0,0,0,0
277027,6,8,IN,0,0,0,0,0,4.75,0,0,0,0,0
277494,6,12,PK,0,0,0,0,0,4.75,0,0,0,0,0
278122,6,17,ZA,0,0,0,0,0,4.75,0,0,0,0,0
279323,6,26,GB,0,0,0,0,0,4.75,0,0,0,0,0
279468,6,27,ES,0,1,1,1,308.7,5,1,65,123,109,1
280474,7,6,IN,0,0,0,0,0,4.75,0,0,0,0,0
281715,7,16,US,0,0,0,0,0,4.75,0,0,0,0,0
285335,8,14,AU,0,0,0,0,0,4.75,0,0,0,0,0
286117,8,15,VN,0,0,0,0,0,4.75,0,0,0,0,0
287976,8,25,DE,0,0,0,0,0,4.75,0,0,0,0,0
288895,8,31,TN,0,1,0,0,70.2,4.75,0,0,0,0,0
289149,9,2,PH,0,0,0,0,0,4.75,0,0,0,0,0
259591,1,7,EG,0,0,0,0,0,4.75,0,0,0,0,0
259766,1,9,EG,0,0,0,0,0,4.75,0,9,9,9,0
260044,1,11,JE,0,0,0,0,0,4.75,0,0,0,0,0
291883,9,24,IN,0,0,0,0,0,4.75,0,0,0,0,0
261607,1,26,US,0,1,1,0,43.1,4.75,0,7,10,10,1
294417,10,12,BG,0,0,0,0,0,4.75,0,2,3,0,0
262593,2,4,BD,0,0,0,0,0,4.75,0,0,0,0,0
263076,2,8,SD,1,1,1,1,2715,4.75,0,101,154,136,1
264470,2,21,NL,0,0,0,0,0,4.75,0,0,0,0,0
264927,2,24,NG,0,0,0,0,0,4.75,0,0,0,0,0
265145,2,26,EG,0,1,0,0,7.2,4.75,0,0,0,0,0
265330,2,28,IN,0,0,0,0,0,4.75,0,0,0,0,0
265953,3,5,HK,0,0,0,0,0,4.75,0,0,0,0,0
266305,3,7,NG,0,0,0,0,0,4.75,0,0,0,0,0
267062,3,13,TR,0,0,0,0,0,4.75,0,0,0,0,0
267458,3,15,DE,0,0,0,0,0,4.75,0,0,0,0,0
269807,4,6,PT,0,1,1,0,4.5,4.75,0,13,18,18,0
270818,4,14,TR,0,0,0,0,0,4.75,0,0,0,0,0
271768,4,24,EE,0,1,0,0,2.8,4.75,0,0,0,0,1
276459,6,3,US,0,0,0,0,0,4.75,0,0,0,0,0
276603,6,5,IN,0,0,0,0,0,4.75,0,0,0,0,0
278941,6,22,EG,0,0,0,0,0,4.75,0,0,0,0,0
278843,6,22,EG,0,1,1,0,95.6,4.75,0,24,42,40,0
279959,7,1,ET,0,0,0,0,0,4.75,0,0,0,0,0
282729,7,26,SE,0,1,0,0,142.1,4.75,0,0,0,0,1
283944,8,5,US,0,0,0,0,0,4.75,0,0,0,0,0
284259,8,7,NG,0,0,0,0,0,4.75,0,0,0,0,0
285467,8,14,MA,0,1,0,0,4.3,4.75,0,0,0,0,0
285891,8,15,EG,0,0,0,0,0,4.75,0,0,0,0,0
286500,8,16,EG,0,0,0,0,0,4.75,0,1,1,1,0
287455,8,21,EG,0,0,0,0,0,4.75,0,0,0,0,0
288192,8,26,US,0,0,0,0,0,4.75,0,2,2,2,0
288750,8,30,IN,0,0,0,0,0,4.75,0,0,0,0,0
258912,1,2,IN,0,1,1,0,11.6,4.75,0,2,2,2,0
259401,1,5,US,0,0,0,0,0,4.75,0,8,11,11,0
259463,1,6,EG,0,1,0,0,0.1,4.75,0,0,0,0,0
259593,1,7,EG,0,0,0,0,0,4.75,0,0,0,0,0
293376,10,5,GB,0,0,0,0,0,4.75,0,0,0,0,0
293342,10,5,PK,0,0,0,0,0,4.75,0,0,0,0,0
293558,10,6,IT,0,0,0,0,0,4.75,0,1,4,1,0
261573,1,25,IN,0,0,0,0,0,4.75,0,0,0,0,0
263288,2,10,IN,0,0,0,0,0,4.75,0,0,0,0,0
265040,2,25,GB,0,0,0,0,0,4.75,0,0,0,0,0
265469,3,1,EG,0,0,0,0,0,4.75,0,1,1,1,0
266268,3,7,DK,0,0,0,0,0,4.75,0,0,0,0,0
267276,3,14,IN,0,0,0,0,0,4.75,0,1,1,1,0
269629,4,4,NG,0,0,0,0,0,4.75,0,0,0,0,0
269600,4,4,US,0,0,0,0,0,4.75,0,0,0,0,0
269922,4,7,CH,0,1,0,0,0.4,4.75,0,0,0,0,0
270359,4,10,NG,0,0,0,0,0,4.75,0,0,0,0,0
270301,4,10,JP,0,0,0,0,0,4.75,0,0,0,0,0
271873,4,25,IN,0,0,0,0,0,4.75,0,0,0,0,0
271919,4,25,DM,0,0,0,0,0,4.75,0,0,0,0,0
272876,5,5,IN,0,0,0,0,0,4.75,0,0,0,0,0
273132,5,7,GR,0,1,1,1,706.2,3,1,14,26,19,1
274032,5,15,US,0,1,0,0,4.8,4.75,0,0,0,0,0
274287,5,18,BD,0,0,0,0,0,4.75,0,0,0,0,0
274457,5,19,IN,0,0,0,0,0,4.75,0,0,0,0,0
275389,5,30,US,0,1,1,1,196.9,4.75,0,32,54,54,1
276146,6,2,EG,0,0,0,0,0,4.75,0,0,0,0,0
277630,6,13,PT,0,0,0,0,0,4.75,0,0,0,0,0
279356,6,26,SA,0,0,0,0,0,4.75,0,1,6,5,0
280183,7,3,GB,0,0,0,0,0,4.75,0,0,0,0,0
281601,7,15,US,0,0,0,0,0,4.75,0,7,10,7,0
282124,7,19,US,0,1,1,0,16.9,4.75,0,17,30,25,1
282484,7,24,SA,0,0,0,0,0,4.75,0,0,0,0,0
284240,8,7,IT,0,0,0,0,0,4.75,0,0,0,0,0
284530,8,9,US,0,1,1,1,464.2,4.75,0,28,36,36,1
284936,8,11,IN,0,0,0,0,0,4.75,0,0,0,0,0
286861,8,17,NL,0,0,0,0,0,4.75,0,0,0,0,0
287087,8,18,EG,0,0,0,0,0,4.75,0,0,0,0,0
288359,8,27,US,0,0,0,0,0,4.75,0,0,0,0,0
290338,9,12,HK,0,0,0,0,0,4.75,0,0,0,0,0
291294,9,19,DZ,0,0,0,0,0,4.75,0,0,0,0,0
291228,9,19,NG,0,0,0,0,0,4.75,0,0,0,0,0
291918,9,24,FR,0,0,0,0,0,4.75,0,0,0,0,0
293001,10,2,PL,0,0,0,0,0,4.75,0,0,0,0,0
293882,10,8,GB,0,0,0,0,0,4.75,0,0,0,0,0
261870,1,28,GB,0,0,0,0,0,4.75,0,0,0,0,0
263639,2,14,US,1,1,1,1,3219.1,4.75,0,89,155,131,1
264893,2,24,IN,0,0,0,0,0,4.75,0,0,0,0,0
265712,3,3,KM,0,0,0,0,0,4.75,0,0,0,0,0
267159,3,13,BD,0,0,0,0,0,4.75,0,0,0,0,0
267689,3,17,AT,0,0,0,0,0,4.75,0,3,5,5,0
268963,3,30,GB,0,0,0,0,0,4.75,0,1,1,1,0
269908,4,7,US,0,0,0,0,0,4.75,0,0,0,0,1
271319,4,19,DE,0,0,0,0,0,4.75,0,0,0,0,0
272313,4,29,IN,0,0,1,0,0,4.75,0,23,42,30,0
272627,5,2,IN,0,0,0,0,0,4.75,0,0,0,0,0
273677,5,12,IN,0,0,0,0,0,4.75,0,0,0,0,0
275407,5,30,PE,0,0,0,0,0,4.75,0,0,0,0,0
276404,6,3,US,0,0,0,0,0,4.75,0,0,0,0,0
277431,6,11,EG,0,0,0,0,0,4.75,0,0,0,0,0
280447,7,5,ES,0,1,1,0,132.2,4.75,0,13,21,21,0
282163,7,20,NG,0,0,0,0,0,4.75,0,1,1,1,0
282671,7,26,IN,0,1,0,0,57.5,4.75,0,1,1,1,0
282680,7,26,IN,0,1,0,1,144.6,5,1,0,0,0,0
282823,7,27,EG,0,0,0,0,0,4.75,0,0,0,0,0
283027,7,30,EG,0,0,0,0,0,4.75,0,0,0,0,0
284279,8,7,SE,0,0,0,0,0,4.75,0,0,0,0,0
284486,8,8,NG,0,1,1,0,22.9,4.75,0,3,5,4,0
286252,8,16,SA,0,0,0,0,0,4.75,0,0,0,0,0
287477,8,21,GB,0,0,0,0,0,4.75,0,0,0,0,0
287453,8,21,US,0,1,0,0,50.6,4.75,0,2,2,2,0
288582,8,29,EG,0,0,0,0,0,4.75,0,0,0,0,0
289883,9,8,BE,0,0,0,0,0,4.75,0,0,0,0,0
290033,9,9,IN,0,0,0,0,0,4.75,0,0,0,0,0
258984,1,2,DE,0,1,1,1,274.7,4.75,0,36,53,53,1
290785,9,15,TH,0,0,0,0,0,4.75,0,0,0,0,0
291235,9,19,ID,0,1,1,0,7.8,4.75,0,7,10,10,0
260569,1,15,EG,0,0,0,0,0,4.75,0,0,0,0,0
292869,10,1,EG,0,0,0,0,0,4.75,0,0,0,0,0
260983,1,19,EG,0,1,0,0,0.1,4.75,0,0,0,0,0
261629,1,26,EG,0,0,0,0,0,4.75,0,0,0,0,0
262043,1,30,NG,0,0,0,0,0,4.75,0,0,0,0,0
262155,1,31,PK,0,0,0,0,0,4.75,0,0,0,0,0
295256,10,19,CA,0,0,0,0,0,4.75,0,67,138,135,1
295426,10,20,DZ,0,0,0,0,0,4.75,0,0,0,0,0
263476,2,12,US,0,0,0,0,0,4.75,0,0,0,0,0
263825,2,16,SA,1,1,1,1,1672.9,4.38,8,77,108,103,1
264992,2,25,NG,0,0,0,0,0,4.75,0,0,0,0,0
265378,2,28,BE,0,0,0,0,0,4.75,0,5,10,10,0
265359,2,28,IN,0,0,0,0,0,4.75,0,0,0,0,0
269857,4,6,PT,0,0,0,0,0,4.75,0,0,0,0,0
271689,4,23,EG,0,0,0,0,0,4.75,0,1,1,1,0
273525,5,11,NG,0,1,0,0,3.9,4.75,0,0,0,0,0
273783,5,13,NG,0,0,0,0,0,4.75,0,0,0,0,0
276278,6,3,IN,0,0,0,0,0,4.75,0,0,0,0,0
276294,6,3,IN,0,1,0,0,1.9,4.75,0,0,0,0,0
278308,6,18,US,0,0,0,0,0,4.75,0,0,0,0,0
280356,7,5,IN,0,0,0,0,0,4.75,0,0,0,0,0
281280,7,12,AU,0,0,0,0,0,4.75,0,0,0,0,0
281442,7,13,PK,0,0,0,0,0,4.75,0,0,0,0,0
283147,7,30,PE,0,0,0,0,0,4.75,0,0,0,0,0
283266,7,31,DO,0,1,0,0,24.7,4.75,0,0,0,0,0
287412,8,20,BW,0,0,0,0,0,4.75,0,0,0,0,0
287394,8,20,EG,0,0,0,0,0,4.75,0,0,0,0,0
287717,8,23,IN,0,0,0,0,0,4.75,0,0,0,0,0
289874,9,8,GB,0,0,0,0,0,4.75,0,0,0,0,0
289924,9,8,GB,0,0,0,0,0,4.75,0,0,0,0,0
290163,9,10,TG,0,0,0,0,0,4.75,0,2,2,2,0
290281,9,11,RU,0,0,0,0,0,4.75,0,12,14,11,0
290304,9,11,EG,0,1,0,0,0.1,4.75,0,0,0,0,0
259996,1,11,ZA,0,1,1,1,1294.8,4.75,0,34,55,45,1
292201,9,27,NG,0,0,0,0,0,4.75,0,0,0,0,0
292764,9,30,DE,0,0,0,0,0,4.75,0,1,1,1,0
292916,10,2,AM,0,0,0,0,0,4.75,0,2,2,2,0
